Order,Creative,Date,adgapid_booking,adgapid_creative,Creative target ad unit size,SP_Buchungsstandort,Total impressions,Total clicks,Total CTR,Total revenue,First quartiles,Midpoints,Third quartiles,Completes,Average viewing rate,Total Active View average viewable time (seconds)
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-19,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1016,0,0.0,16.76,955,923,917,910,0.9231,13.9124
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-20,adgapid_023_845008_00038922_021_0_0,,480x360v,München,989,3,0.003,16.32,936,898,887,882,0.9227,13.8912
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-21,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1005,0,0.0,16.58,937,912,901,891,0.9167,14.0096
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-22,adgapid_023_845008_00038922_021_0_0,,480x360v,München,971,0,0.0,16.02,888,864,853,846,0.9103,14.067
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-23,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1010,2,0.002,16.66,936,915,903,894,0.9173,13.8888
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-24,adgapid_023_845008_00038922_021_0_0,,480x360v,München,984,0,0.0,16.24,941,923,914,911,0.9391,14.1104
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-25,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1026,1,0.001,16.93,979,948,938,928,0.9338,14.0156
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-26,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1001,0,0.0,16.52,966,948,937,932,0.946,14.1979
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-27,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1000,0,0.0,16.50,958,935,925,919,0.9387,14.1235
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-28,adgapid_023_845008_00038922_021_0_0,,480x360v,München,887,1,0.0011,14.64,796,773,760,752,0.8857,13.6604
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-29,adgapid_023_845008_00038922_021_0_0,,480x360v,München,926,0,0.0,15.28,857,824,811,797,0.9029,13.8308
DAT-2026-FKI-Flight2-Digital_38922,Glitch,2026-08-30,adgapid_023_845008_00038922_021_0_0,,480x360v,München,893,2,0.0022,14.73,823,800,792,785,0.9101,13.953
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-01,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1316,1,0.0008,14.48,1264,1231,1208,1181,0.9513,5.7532
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-02,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1493,1,0.0007,16.42,1421,1373,1349,1333,0.9402,5.759
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-03,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1455,3,0.0021,16.00,1411,1376,1342,1317,0.9493,5.7435
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-04,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1413,1,0.0007,15.54,1361,1325,1304,1285,0.9558,5.7873
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-05,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1545,1,0.0006,17.00,1487,1450,1434,1413,0.9574,5.7606
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-06,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1388,0,0.0,15.27,1335,1310,1286,1271,0.9595,5.7865
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-07,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1381,3,0.0022,15.19,1339,1311,1286,1265,0.9575,5.761
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-08,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1287,0,0.0,14.16,1221,1181,1143,1130,0.9424,5.7191
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-09,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1456,0,0.0,16.02,1394,1367,1339,1319,0.9525,5.7523
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-10,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1351,0,0.0,14.86,1282,1251,1220,1199,0.9431,5.7429
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-11,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1388,3,0.0022,15.27,1338,1305,1282,1265,0.9579,5.7615
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-12,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1474,0,0.0,16.21,1402,1364,1340,1316,0.9509,5.7482
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-13,adgapid_023_845008_00038922_022_0_0,,480x360v,München,2411,2,0.0008,26.52,2327,2277,2238,2210,0.9538,5.7487
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-14,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1369,0,0.0,15.06,1303,1260,1234,1214,0.9491,5.7055
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-15,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1548,0,0.0,17.03,1491,1458,1427,1406,0.9511,5.7563
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-16,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1622,1,0.0006,17.84,1558,1526,1497,1468,0.9519,5.7384
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-17,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1256,1,0.0008,13.82,1217,1187,1162,1147,0.9542,5.7125
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-18,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1473,2,0.0014,16.20,1393,1334,1286,1239,0.9145,5.647
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-19,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1276,2,0.0016,14.04,1212,1149,1107,1081,0.9222,5.646
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-20,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1105,0,0.0,12.15,1061,1022,1005,992,0.9485,5.7405
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-21,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1075,1,0.0009,11.82,1028,1011,989,969,0.9573,5.7459
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-22,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1128,0,0.0,12.41,1062,1028,1001,986,0.941,5.7489
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-23,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1060,0,0.0,11.66,1011,982,957,943,0.9467,5.7497
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-24,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1058,1,0.0009,11.64,1046,1020,1012,1002,0.9636,5.7444
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-25,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1075,0,0.0,11.82,1061,1041,1022,1011,0.9659,5.7516
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-26,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1074,1,0.0009,11.81,1052,1024,1012,1003,0.966,5.7766
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-27,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1201,0,0.0,13.21,1163,1143,1120,1111,0.9629,5.7333
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-28,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1080,1,0.0009,11.88,1039,1013,998,985,0.9535,5.757
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-29,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1132,0,0.0,12.45,1078,1043,1018,1001,0.9374,5.7176
DAT-2026-FKI-Flight2-Digital_38922,Glitch - Bumper,2026-08-30,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1042,1,0.001,11.46,999,971,934,914,0.9424,5.7113
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-01,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1081,0,0.0,17.84,1021,997,986,982,0.937,14.0614
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-02,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1154,0,0.0,19.04,1092,1064,1047,1045,0.9321,14.0232
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-03,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1141,1,0.0009,18.83,1080,1052,1035,1031,0.9304,13.9453
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-04,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1073,1,0.0009,17.70,1023,985,973,967,0.9307,13.9775
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-05,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1045,0,0.0,17.24,999,979,970,963,0.9439,14.1855
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-06,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1122,2,0.0018,18.51,1069,1049,1039,1030,0.9403,14.1213
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-07,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1135,0,0.0,18.73,1062,1042,1026,1016,0.9277,14.0809
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-08,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1061,2,0.0019,17.51,990,971,959,953,0.9246,14.0619
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-09,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1089,0,0.0,17.97,1020,995,980,975,0.923,14.2091
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-10,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1092,1,0.0009,18.02,1026,997,987,978,0.9253,14.0562
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-11,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1079,2,0.0019,17.80,1022,1007,991,984,0.935,14.1146
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-12,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1011,2,0.002,16.68,947,923,911,904,0.9237,13.9204
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-13,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1080,2,0.0019,17.82,1015,985,966,959,0.9196,14.008
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-14,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1060,1,0.0009,17.49,1000,971,958,950,0.9263,13.9798
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-15,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1086,1,0.0009,17.92,1020,990,975,962,0.9192,14.0469
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-16,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1054,3,0.0028,17.39,997,962,945,938,0.925,13.8838
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-17,adgapid_023_845008_00038922_021_0_0,,480x360v,München,965,1,0.001,15.92,902,882,871,860,0.9209,13.9494
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-18,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1011,0,0.0,16.68,938,905,888,884,0.9104,13.8003
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-19,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1072,1,0.0009,17.69,1011,991,971,967,0.9296,14.0107
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-20,adgapid_023_845008_00038922_021_0_0,,480x360v,München,955,0,0.0,15.76,904,883,873,870,0.9327,14.0604
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-21,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1070,3,0.0028,17.66,1002,973,962,956,0.9229,13.9234
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-22,adgapid_023_845008_00038922_021_0_0,,480x360v,München,999,2,0.002,16.48,940,912,894,888,0.9209,13.9265
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-23,adgapid_023_845008_00038922_021_0_0,,480x360v,München,972,0,0.0,16.04,907,879,873,864,0.9233,13.9489
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-24,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1025,1,0.001,16.91,973,958,951,946,0.9385,14.1853
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-25,adgapid_023_845008_00038922_021_0_0,,480x360v,München,989,0,0.0,16.32,926,905,892,887,0.9287,14.0307
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-26,adgapid_023_845008_00038922_021_0_0,,480x360v,München,1003,1,0.001,16.55,975,953,948,937,0.9528,14.166
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-27,adgapid_023_845008_00038922_021_0_0,,480x360v,München,996,0,0.0,16.43,936,911,904,898,0.9234,14.0618
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-28,adgapid_023_845008_00038922_021_0_0,,480x360v,München,957,0,0.0,15.79,875,862,850,839,0.9112,13.8621
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-29,adgapid_023_845008_00038922_021_0_0,,480x360v,München,951,0,0.0,15.69,875,841,823,812,0.8976,13.697
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff,2026-08-30,adgapid_023_845008_00038922_021_0_0,,480x360v,München,918,0,0.0,15.15,846,821,810,806,0.911,13.9767
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-01,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1425,1,0.0007,15.68,1357,1315,1291,1271,0.9415,5.7556
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-02,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1494,0,0.0,16.43,1436,1403,1382,1354,0.9496,5.7444
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-03,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1589,0,0.0,17.48,1536,1506,1483,1458,0.9574,5.8063
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-04,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1443,1,0.0007,15.87,1408,1377,1352,1337,0.9524,5.7986
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-05,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1519,1,0.0007,16.71,1473,1439,1407,1394,0.9555,5.7512
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-06,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1378,1,0.0007,15.16,1328,1305,1288,1272,0.9608,5.8032
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-07,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1315,1,0.0008,14.46,1274,1248,1236,1220,0.9586,5.7903
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-08,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1353,1,0.0007,14.88,1304,1276,1248,1228,0.9587,5.7609
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-09,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1396,4,0.0029,15.36,1343,1311,1287,1265,0.9547,5.775
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-10,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1435,1,0.0007,15.79,1355,1311,1284,1260,0.9388,5.7325
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-11,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1442,1,0.0007,15.86,1391,1348,1324,1306,0.9553,5.7554
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-12,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1449,1,0.0007,15.94,1375,1344,1329,1309,0.9512,5.8063
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-13,adgapid_023_845008_00038922_022_0_0,,480x360v,München,2422,2,0.0008,26.64,2343,2292,2247,2229,0.9559,5.7654
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-14,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1374,0,0.0,15.11,1327,1292,1264,1239,0.9551,5.7664
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-15,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1420,1,0.0007,15.62,1384,1359,1336,1323,0.9643,5.7691
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-16,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1683,1,0.0006,18.51,1618,1579,1551,1523,0.9523,5.7416
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-17,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1304,3,0.0023,14.34,1261,1236,1223,1211,0.96,5.7661
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-18,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1519,3,0.002,16.71,1434,1363,1327,1298,0.9147,5.6631
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-19,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1112,2,0.0018,12.23,1049,1006,969,938,0.9203,5.6762
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-20,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1135,2,0.0018,12.48,1086,1050,1024,1000,0.9427,5.7296
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-21,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1091,0,0.0,12.00,1057,1019,1003,988,0.9536,5.7509
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-22,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1099,0,0.0,12.09,1050,1028,1006,990,0.9489,5.7677
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-23,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1177,1,0.0008,12.95,1127,1105,1079,1059,0.9563,5.7533
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-24,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1134,0,0.0,12.47,1100,1086,1072,1063,0.9626,5.7782
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-25,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1058,0,0.0,11.64,1022,995,983,972,0.9503,5.7887
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-26,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1101,1,0.0009,12.11,1067,1047,1035,1020,0.9604,5.775
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-27,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1120,0,0.0,12.32,1081,1053,1039,1030,0.9534,5.7701
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-28,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1102,0,0.0,12.12,1069,1049,1023,1015,0.9603,5.7741
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-29,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1155,0,0.0,12.71,1104,1075,1045,1022,0.9419,5.7494
DAT-2026-FKI-Flight2-Digital_38922,Guter Griff - Bumper,2026-08-30,adgapid_023_845008_00038922_022_0_0,,480x360v,München,1132,1,0.0009,12.45,1071,1041,1012,998,0.9403,5.7234
LEN - Mutiny,LEN - Mutiny,2026-08-08,,,480x361v,,90950,0,0.0,1091.40,24150,19853,17680,13898,0.313,39.912
LEN - Mutiny,LEN - Mutiny,2026-08-09,,,480x361v,,101897,0,0.0,1222.76,25473,20926,18578,14705,0.3018,37.9215
LEN - Mutiny,LEN - Mutiny,2026-08-10,,,480x361v,,96726,0,0.0,1160.71,21865,17352,15033,10959,0.2785,33.615
LEN - Mutiny,LEN - Mutiny,2026-08-11,,,480x361v,,97728,0,0.0,1172.74,25240,20231,17794,14147,0.3025,37.2002
LEN - Mutiny,LEN - Mutiny,2026-08-12,,,480x361v,,93297,0,0.0,1119.56,20546,16091,14004,10667,0.2741,32.9618
LEN - Mutiny,LEN - Mutiny,2026-08-13,,,480x361v,,92406,0,0.0,1108.87,20578,16169,14158,11015,0.2767,33.3787
LEN - Mutiny,LEN - Mutiny,2026-08-14,,,480x361v,,92782,0,0.0,1113.38,20561,16376,14374,11190,0.2776,33.7112
LEN - Mutiny,LEN - Mutiny,2026-08-15,,,480x361v,,98627,0,0.0,1183.52,23647,19333,17223,13854,0.2946,36.7657
LEN - Mutiny,LEN - Mutiny,2026-08-16,,,480x361v,,91371,0,0.0,1096.45,21400,17389,15526,12654,0.2903,35.8678
LEN - Mutiny,LEN - Mutiny,2026-08-17,,,480x361v,,88169,0,0.0,1058.03,17912,14022,12243,9491,0.2627,30.7246
LEN - Mutiny,LEN - Mutiny,2026-08-18,,,480x361v,,93281,0,0.0,1119.37,18907,14620,12625,9608,0.2606,30.2828
LEN - Mutiny,LEN - Mutiny,2026-08-19,,,480x361v,,94824,0,0.0,1137.89,19674,15341,13242,10158,0.2646,31.1023
LEN - Mutiny,LEN - Mutiny,2026-08-20,,,480x361v,,87476,0,0.0,1049.71,18004,14064,12243,9520,0.2644,31.1035
LEN - Mutiny,LEN - Mutiny,2026-08-21,,,480x361v,,92743,0,0.0,1112.92,19589,15532,13659,10732,0.2702,32.3864
LEN - Mutiny,LEN - Mutiny,2026-08-22,,,480x361v,,90720,0,0.0,1088.64,20249,16235,14407,11664,0.2807,34.3323
LEN - Mutiny,LEN - Mutiny,2026-08-23,,,480x361v,,89184,0,0.0,1070.21,20060,16169,14301,11591,0.2824,34.5977
LEN - Mutiny,LEN - Mutiny,2026-08-24,,,480x361v,,88319,0,0.0,1059.83,19866,15516,13499,10634,0.2776,34.0851
LEN - Mutiny,LEN - Mutiny,2026-08-25,,,480x361v,,89509,0,0.0,1074.11,20882,16259,14141,11214,0.283,34.9131
LEN - Mutiny,LEN - Mutiny,2026-08-26,,,480x361v,,89518,0,0.0,1074.22,20569,16143,14043,11310,0.2816,34.8341
LEN - Mutiny,LEN - Mutiny,2026-08-27,,,480x361v,,92343,0,0.0,1108.12,20046,15609,13546,10843,0.2722,33.0758
LEN - Mutiny,LEN - Mutiny,2026-08-28,,,480x361v,,80556,0,0.0,966.67,15338,11725,10121,8015,0.2521,29.5198
LEN - Mutiny,LEN - Mutiny,2026-08-29,,,480x361v,,81178,0,0.0,974.14,13258,9947,8384,6527,0.232,26.3862
LEN - Mutiny,LEN - Mutiny,2026-08-30,,,480x361v,,71526,0,0.0,858.31,14247,11188,9803,7976,0.2616,31.1852
LEN - The Uprising,The Uprising - AB,2026-08-24,,,480x360v,München,22948,38,0.0017,339.63,21460,20959,20716,20549,0.9179,18.5164
LEN - The Uprising,The Uprising - AB,2026-08-25,,,480x360v,München,36520,51,0.0014,540.50,34126,33353,32909,32665,0.9193,18.4828
LEN - The Uprising,The Uprising - AB,2026-08-26,,,480x360v,München,34265,47,0.0014,507.12,31767,30972,30564,30340,0.9113,18.4117
LEN - The Uprising,The Uprising - AB,2026-08-27,,,480x360v,München,35973,55,0.0015,532.40,32912,32077,31594,31310,0.9005,18.3067
LEN - The Uprising,The Uprising - AB,2026-08-28,,,480x360v,München,31804,51,0.0016,470.70,27846,26809,26279,25940,0.8584,17.4434
LEN - The Uprising,The Uprising - AB,2026-08-29,,,480x360v,München,32294,53,0.0016,477.95,28427,27257,26632,26230,0.8615,17.6031
LEN - The Uprising,The Uprising - AB,2026-08-30,,,480x360v,München,32848,45,0.0014,486.15,29370,28337,27795,27431,0.8773,17.9492
LEN - The Uprising,The Uprising - JETZT,2026-08-24,,,480x360v,München,9229,14,0.0015,136.59,8599,8402,8307,8249,0.9186,18.599
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-13,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,3,0,0.0,0.04,2,2,2,1,0.6667,8.8745
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-17,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,3968,6,0.0015,58.73,3754,3632,3571,3534,0.9236,9.3812
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-18,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,4280,2,0.0005,63.34,4063,3868,3779,3708,0.9138,9.2743
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-19,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,4261,5,0.0012,63.06,4096,3973,3902,3858,0.9365,9.4181
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-20,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,4025,2,0.0005,59.57,3857,3733,3680,3636,0.9329,9.3976
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-21,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,4193,5,0.0012,62.06,4015,3876,3802,3763,0.9315,9.3519
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-22,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,4174,5,0.0012,61.78,3964,3850,3782,3754,0.9304,9.4255
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-23,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,4103,4,0.001,60.72,3902,3790,3724,3691,0.9319,9.4336
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-24,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,4353,2,0.0005,64.42,4220,4131,4076,4038,0.9499,9.466
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-25,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,4514,5,0.0011,66.81,4398,4292,4257,4219,0.9541,9.4891
LOT-26-102-37683-Präsenzkampagne-Produkt-Reac,Doppelte 7,2026-08-26,adgapid_023_844242_00037683_010_0_0, adgapid_023_844242_00037683_010_0_0,480x360v,,4451,1,0.0002,65.87,4346,4245,4206,4178,0.9548,9.5189
